Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
06/26/2023,Weekend,Bronx,BXM1,NB,11,0.16,2
06/26/2023,Weekend,Bronx,BXM1,NB,12,0.29,2
06/26/2023,Weekend,Bronx,BXM1,NB,13,0.31,2
06/26/2023,Weekend,Bronx,BXM1,NB,14,0.41,2
06/26/2023,Weekend,Bronx,BXM1,NB,15,0.39,2
06/26/2023,Weekend,Bronx,BXM1,NB,16,0.28,2
06/26/2023,Weekend,Bronx,BXM1,NB,17,0.29,2
06/26/2023,Weekend,Bronx,BXM1,NB,19,0.29,1
06/26/2023,Weekend,Bronx,BXM1,NB,20,0.2,1
06/26/2023,Weekend,Bronx,BXM1,NB,22,0.15,2
06/26/2023,Weekend,Bronx,BXM1,SB,6,0.29,1
06/26/2023,Weekend,Bronx,BXM1,SB,7,0.28,2
06/26/2023,Weekend,Bronx,BXM1,SB,8,0.4,1
06/26/2023,Weekend,Bronx,BXM1,SB,9,0.32,2
06/26/2023,Weekend,Bronx,BXM1,SB,10,0.22,2
06/26/2023,Weekend,Bronx,BXM1,SB,11,0.36,1
06/26/2023,Weekend,Bronx,BXM1,SB,12,0.31,1
06/26/2023,Weekend,Bronx,BXM1,SB,13,0.28,3
06/26/2023,Weekend,Bronx,BXM1,SB,14,0.35,1
06/26/2023,Weekend,Bronx,BXM1,SB,15,0.22,1
06/26/2023,Weekend,Bronx,BXM1,SB,16,0.17,2
06/26/2023,Weekend,Bronx,BXM1,SB,17,0.14,2
06/26/2023,Weekend,Bronx,BXM1,SB,19,0.05,1
06/26/2023,Weekend,Bronx,BXM1,SB,20,0.11,1
06/26/2023,Weekend,Bronx,BXM1,SB,21,0.11,1
06/26/2023,Weekend,Bronx,BXM10,NB,9,0.05,1
06/26/2023,Weekend,Bronx,BXM10,NB,10,0.12,2
06/26/2023,Weekend,Bronx,BXM10,NB,11,0.18,1
06/26/2023,Weekend,Bronx,BXM10,NB,12,0.13,1
06/26/2023,Weekend,Bronx,BXM10,NB,13,0.05,1
06/26/2023,Weekend,Bronx,BXM10,NB,14,0.25,3
06/26/2023,Weekend,Bronx,BXM10,NB,15,0.23,2
06/26/2023,Weekend,Bronx,BXM10,NB,16,0.31,3
06/26/2023,Weekend,Bronx,BXM10,NB,17,0.45,2
06/26/2023,Weekend,Bronx,BXM10,NB,18,0.42,3
06/26/2023,Weekend,Bronx,BXM10,NB,19,0.54,2
06/26/2023,Weekend,Bronx,BXM10,NB,20,0.46,2
06/26/2023,Weekend,Bronx,BXM10,NB,21,0.53,1
06/26/2023,Weekend,Bronx,BXM10,NB,22,0.68,2
06/26/2023,Weekend,Bronx,BXM10,NB,23,0.54,2
06/26/2023,Weekend,Bronx,BXM10,SB,6,0.15,1
06/26/2023,Weekend,Bronx,BXM10,SB,7,0.42,1
06/26/2023,Weekend,Bronx,BXM10,SB,8,0.37,2
06/26/2023,Weekend,Bronx,BXM10,SB,9,0.2,1
06/26/2023,Weekend,Bronx,BXM10,SB,11,0.51,2
06/26/2023,Weekend,Bronx,BXM10,SB,12,0.27,3
06/26/2023,Weekend,Bronx,BXM10,SB,13,0.51,1
06/26/2023,Weekend,Bronx,BXM10,SB,14,0.29,1
06/26/2023,Weekend,Bronx,BXM10,SB,15,0.17,3
06/26/2023,Weekend,Bronx,BXM10,SB,16,0.15,2
06/26/2023,Weekend,Bronx,BXM10,SB,17,0.15,1
06/26/2023,Weekend,Bronx,BXM10,SB,18,0.26,2
06/26/2023,Weekend,Bronx,BXM10,SB,19,0.07,1
06/26/2023,Weekend,Bronx,BXM10,SB,20,0.16,2
06/26/2023,Weekend,Bronx,BXM10,SB,21,0.11,1
06/26/2023,Weekend,Bronx,BXM10,SB,22,0.14,2
06/26/2023,Weekend,Bronx,BXM10,SB,23,0.09,1
06/26/2023,Weekend,Bronx,BXM11,NB,0,0.3,2
06/26/2023,Weekend,Bronx,BXM11,NB,9,0.08,3
06/26/2023,Weekend,Bronx,BXM11,NB,10,0.09,2
06/26/2023,Weekend,Bronx,BXM11,NB,11,0.11,3
06/26/2023,Weekend,Bronx,BXM11,NB,12,0.13,1
06/26/2023,Weekend,Bronx,BXM11,NB,13,0.11,3
06/26/2023,Weekend,Bronx,BXM11,NB,15,0.34,2
06/26/2023,Weekend,Bronx,BXM11,NB,16,0.28,2
06/26/2023,Weekend,Bronx,BXM11,NB,17,0.24,1
06/26/2023,Weekend,Bronx,BXM11,NB,19,0.53,1
06/26/2023,Weekend,Bronx,BXM11,NB,20,0.4,1
06/26/2023,Weekend,Bronx,BXM11,NB,21,0.44,1
06/26/2023,Weekend,Bronx,BXM11,NB,22,0.56,2
06/26/2023,Weekend,Bronx,BXM11,NB,23,0.48,3
06/26/2023,Weekend,Bronx,BXM11,SB,6,0.24,1
06/26/2023,Weekend,Bronx,BXM11,SB,7,0.15,1
06/26/2023,Weekend,Bronx,BXM11,SB,8,0.22,3
06/26/2023,Weekend,Bronx,BXM11,SB,9,0.24,3
06/26/2023,Weekend,Bronx,BXM11,SB,10,0.18,1
06/26/2023,Weekend,Bronx,BXM11,SB,11,0.24,4
06/26/2023,Weekend,Bronx,BXM11,SB,12,0.16,1
06/26/2023,Weekend,Bronx,BXM11,SB,13,0.35,1
06/26/2023,Weekend,Bronx,BXM11,SB,15,0.14,2
06/26/2023,Weekend,Bronx,BXM11,SB,16,0.27,1
06/26/2023,Weekend,Bronx,BXM11,SB,17,0.29,1
06/26/2023,Weekend,Bronx,BXM11,SB,18,0.2,1
06/26/2023,Weekend,Bronx,BXM11,SB,20,0.07,1
06/26/2023,Weekend,Bronx,BXM11,SB,21,0.09,1
06/26/2023,Weekend,Bronx,BXM11,SB,22,0.13,1
06/26/2023,Weekend,Bronx,BXM11,SB,23,0.02,1
06/26/2023,Weekend,Bronx,BXM2,NB,0,0.15,1
06/26/2023,Weekend,Bronx,BXM2,NB,7,0.09,1
06/26/2023,Weekend,Bronx,BXM2,NB,9,0.07,2
06/26/2023,Weekend,Bronx,BXM2,NB,10,0.08,3
06/26/2023,Weekend,Bronx,BXM2,NB,12,0.09,1
06/26/2023,Weekend,Bronx,BXM2,NB,13,0.18,3
06/26/2023,Weekend,Bronx,BXM2,NB,14,0.33,2
06/26/2023,Weekend,Bronx,BXM2,NB,15,0.21,2
06/26/2023,Weekend,Bronx,BXM2,NB,16,0.35,1
06/26/2023,Weekend,Bronx,BXM2,NB,17,0.24,1
06/26/2023,Weekend,Bronx,BXM2,NB,18,0.33,1
06/26/2023,Weekend,Bronx,BXM2,NB,19,0.44,1
06/26/2023,Weekend,Bronx,BXM2,NB,20,0.51,1
06/26/2023,Weekend,Bronx,BXM2,NB,21,0.33,1
06/26/2023,Weekend,Bronx,BXM2,NB,22,0.3,2
06/26/2023,Weekend,Bronx,BXM2,SB,8,0.26,2
06/26/2023,Weekend,Bronx,BXM2,SB,9,0.24,2
06/26/2023,Weekend,Bronx,BXM2,SB,11,0.31,2
06/26/2023,Weekend,Bronx,BXM2,SB,12,0.38,3
06/26/2023,Weekend,Bronx,BXM2,SB,13,0.11,1
06/26/2023,Weekend,Bronx,BXM2,SB,14,0.4,1
06/26/2023,Weekend,Bronx,BXM2,SB,15,0.22,1
06/26/2023,Weekend,Bronx,BXM2,SB,16,0.21,2
06/26/2023,Weekend,Bronx,BXM2,SB,17,0.11,2
06/26/2023,Weekend,Bronx,BXM2,SB,19,0.22,1
06/26/2023,Weekend,Bronx,BXM2,SB,20,0.05,2
06/26/2023,Weekend,Bronx,BXM3,NB,0,0.35,1
06/26/2023,Weekend,Bronx,BXM3,NB,9,0.04,1
06/26/2023,Weekend,Bronx,BXM3,NB,11,0.03,2
06/26/2023,Weekend,Bronx,BXM3,NB,12,0.18,2
06/26/2023,Weekend,Bronx,BXM3,NB,13,0.23,2
06/26/2023,Weekend,Bronx,BXM3,NB,14,0.13,1
06/26/2023,Weekend,Bronx,BXM3,NB,15,0.35,2
06/26/2023,Weekend,Bronx,BXM3,NB,17,0.24,2
06/26/2023,Weekend,Bronx,BXM3,NB,19,0.46,2
06/26/2023,Weekend,Bronx,BXM3,NB,20,0.25,2
06/26/2023,Weekend,Bronx,BXM3,NB,21,0.4,1
06/26/2023,Weekend,Bronx,BXM3,NB,22,0.33,1
06/26/2023,Weekend,Bronx,BXM3,NB,23,0.32,2
06/26/2023,Weekend,Bronx,BXM3,SB,7,0.31,1
06/26/2023,Weekend,Bronx,BXM3,SB,9,0.35,1
06/26/2023,Weekend,Bronx,BXM3,SB,10,0.42,2
06/26/2023,Weekend,Bronx,BXM3,SB,11,0.28,2
06/26/2023,Weekend,Bronx,BXM3,SB,12,0.26,2
06/26/2023,Weekend,Bronx,BXM3,SB,13,0.35,1
06/26/2023,Weekend,Bronx,BXM3,SB,15,0.24,2
06/26/2023,Weekend,Bronx,BXM3,SB,17,0.15,2
06/26/2023,Weekend,Bronx,BXM3,SB,18,0.04,1
06/26/2023,Weekend,Bronx,BXM3,SB,19,0.02,1
06/26/2023,Weekend,Bronx,BXM3,SB,20,0.11,1
06/26/2023,Weekend,Bronx,BXM3,SB,21,0.21,2
06/26/2023,Weekend,Bronx,BXM3,SB,22,0.07,1
06/26/2023,Weekend,Bronx,BXM4,NB,7,0.16,1
06/26/2023,Weekend,Bronx,BXM4,NB,10,0.04,2
06/26/2023,Weekend,Bronx,BXM4,NB,11,0.03,2
06/26/2023,Weekend,Bronx,BXM4,NB,12,0.15,1
06/26/2023,Weekend,Bronx,BXM4,NB,14,0.18,2
06/26/2023,Weekend,Bronx,BXM4,NB,16,0.4,1
06/26/2023,Weekend,Bronx,BXM4,NB,17,0.25,2
06/26/2023,Weekend,Bronx,BXM4,NB,18,0.25,1
06/26/2023,Weekend,Bronx,BXM4,NB,19,0.29,1
06/26/2023,Weekend,Bronx,BXM4,NB,20,0.23,2
06/26/2023,Weekend,Bronx,BXM4,NB,21,0.36,1
06/26/2023,Weekend,Bronx,BXM4,NB,23,0.4,1
06/26/2023,Weekend,Bronx,BXM4,SB,7,0.24,1
06/26/2023,Weekend,Bronx,BXM4,SB,9,0.12,2
06/26/2023,Weekend,Bronx,BXM4,SB,10,0.25,1
06/26/2023,Weekend,Bronx,BXM4,SB,11,0.25,1
06/26/2023,Weekend,Bronx,BXM4,SB,12,0.15,1
06/26/2023,Weekend,Bronx,BXM4,SB,13,0.11,1
06/26/2023,Weekend,Bronx,BXM4,SB,14,0.16,1
06/26/2023,Weekend,Bronx,BXM4,SB,15,0.1,2
06/26/2023,Weekend,Bronx,BXM4,SB,16,0.02,1
06/26/2023,Weekend,Bronx,BXM4,SB,17,0.05,1
06/26/2023,Weekend,Bronx,BXM4,SB,18,0.02,1
06/26/2023,Weekend,Bronx,BXM4,SB,19,0.07,2
06/26/2023,Weekend,Bronx,BXM4,SB,20,0.07,1
06/26/2023,Weekend,Bronx,BXM4,SB,22,0.05,1
06/26/2023,Weekend,Bronx,BXM6,NB,0,0.24,2
06/26/2023,Weekend,Bronx,BXM6,NB,8,0.09,1
06/26/2023,Weekend,Bronx,BXM6,NB,10,0.13,1
06/26/2023,Weekend,Bronx,BXM6,NB,11,0.05,1
06/26/2023,Weekend,Bronx,BXM6,NB,12,0.05,1
06/26/2023,Weekend,Bronx,BXM6,NB,13,0.11,1
06/26/2023,Weekend,Bronx,BXM6,NB,14,0.13,1
06/26/2023,Weekend,Bronx,BXM6,NB,15,0.51,1
06/26/2023,Weekend,Bronx,BXM6,NB,16,0.25,1
06/26/2023,Weekend,Bronx,BXM6,NB,17,0.37,2
06/26/2023,Weekend,Bronx,BXM6,NB,19,0.15,2
06/26/2023,Weekend,Bronx,BXM6,NB,20,0.35,2
06/26/2023,Weekend,Bronx,BXM6,NB,21,0.31,2
06/26/2023,Weekend,Bronx,BXM6,NB,22,0.25,2
06/26/2023,Weekend,Bronx,BXM6,NB,23,0.38,3
06/26/2023,Weekend,Bronx,BXM6,SB,7,0.36,1
06/26/2023,Weekend,Bronx,BXM6,SB,10,0.25,2
06/26/2023,Weekend,Bronx,BXM6,SB,12,0.44,2
06/26/2023,Weekend,Bronx,BXM6,SB,13,0.42,1
06/26/2023,Weekend,Bronx,BXM6,SB,14,0.38,1
06/26/2023,Weekend,Bronx,BXM6,SB,15,0.33,1
06/26/2023,Weekend,Bronx,BXM6,SB,16,0.24,2
06/26/2023,Weekend,Bronx,BXM6,SB,18,0.05,1
06/26/2023,Weekend,Bronx,BXM6,SB,20,0.07,2
06/26/2023,Weekend,Bronx,BXM6,SB,21,0.11,2
06/26/2023,Weekend,Bronx,BXM6,SB,22,0.17,2
06/26/2023,Weekend,Bronx,BXM7,NB,0,0.46,3
06/26/2023,Weekend,Bronx,BXM7,NB,1,0.24,1
06/26/2023,Weekend,Bronx,BXM7,NB,7,0.19,2
06/26/2023,Weekend,Bronx,BXM7,NB,8,0.38,1
06/26/2023,Weekend,Bronx,BXM7,NB,9,0.11,1
06/26/2023,Weekend,Bronx,BXM7,NB,10,0.14,4
06/26/2023,Weekend,Bronx,BXM7,NB,12,0.38,2
06/26/2023,Weekend,Bronx,BXM7,NB,13,0.25,3
06/26/2023,Weekend,Bronx,BXM7,NB,14,0.24,1
06/26/2023,Weekend,Bronx,BXM7,NB,15,0.32,3
06/26/2023,Weekend,Bronx,BXM7,NB,16,0.38,4
06/26/2023,Weekend,Bronx,BXM7,NB,17,0.35,3
06/26/2023,Weekend,Bronx,BXM7,NB,19,0.45,4
06/26/2023,Weekend,Bronx,BXM7,NB,20,0.26,2
06/26/2023,Weekend,Bronx,BXM7,NB,21,0.44,1
06/26/2023,Weekend,Bronx,BXM7,NB,22,0.44,1
06/26/2023,Weekend,Bronx,BXM7,NB,23,0.58,2
06/26/2023,Weekend,Bronx,BXM7,SB,0,0.05,1
06/26/2023,Weekend,Bronx,BXM7,SB,5,0.8,1
06/26/2023,Weekend,Bronx,BXM7,SB,6,0.58,3
06/26/2023,Weekend,Bronx,BXM7,SB,7,0.4,2
06/26/2023,Weekend,Bronx,BXM7,SB,8,0.42,2
06/26/2023,Weekend,Bronx,BXM7,SB,9,0.3,4
06/26/2023,Weekend,Bronx,BXM7,SB,10,0.44,2
06/26/2023,Weekend,Bronx,BXM7,SB,11,0.37,3
06/26/2023,Weekend,Bronx,BXM7,SB,12,0.39,3
06/26/2023,Weekend,Bronx,BXM7,SB,13,0.4,1
06/26/2023,Weekend,Bronx,BXM7,SB,14,0.25,2
06/26/2023,Weekend,Bronx,BXM7,SB,15,0.44,1
06/26/2023,Weekend,Bronx,BXM7,SB,16,0.17,2
06/26/2023,Weekend,Bronx,BXM7,SB,17,0.07,2
06/26/2023,Weekend,Bronx,BXM7,SB,18,0.16,2
06/26/2023,Weekend,Bronx,BXM7,SB,20,0.38,2
06/26/2023,Weekend,Bronx,BXM7,SB,21,0.25,2
06/26/2023,Weekend,Bronx,BXM7,SB,23,0.16,2
06/26/2023,Weekend,Bronx,BXM8,NB,1,0.31,1
06/26/2023,Weekend,Bronx,BXM8,NB,10,0.1,2
06/26/2023,Weekend,Bronx,BXM8,NB,11,0.13,1
06/26/2023,Weekend,Bronx,BXM8,NB,12,0.16,1
06/26/2023,Weekend,Bronx,BXM8,NB,13,0.17,2
06/26/2023,Weekend,Bronx,BXM8,NB,14,0.22,3
06/26/2023,Weekend,Bronx,BXM8,NB,15,0.38,2
06/26/2023,Weekend,Bronx,BXM8,NB,16,0.28,2
06/26/2023,Weekend,Bronx,BXM8,NB,17,0.38,1
06/26/2023,Weekend,Bronx,BXM8,NB,18,0.33,3
06/26/2023,Weekend,Bronx,BXM8,NB,20,0.45,2
06/26/2023,Weekend,Bronx,BXM8,NB,21,0.47,1
06/26/2023,Weekend,Bronx,BXM8,NB,22,0.31,1
06/26/2023,Weekend,Bronx,BXM8,NB,23,0.39,3
06/26/2023,Weekend,Bronx,BXM8,SB,8,0.33,1
06/26/2023,Weekend,Bronx,BXM8,SB,9,0.31,2
06/26/2023,Weekend,Bronx,BXM8,SB,10,0.18,1
06/26/2023,Weekend,Bronx,BXM8,SB,11,0.37,2
06/26/2023,Weekend,Bronx,BXM8,SB,12,0.49,1
06/26/2023,Weekend,Bronx,BXM8,SB,13,0.29,2
06/26/2023,Weekend,Bronx,BXM8,SB,14,0.15,1
06/26/2023,Weekend,Bronx,BXM8,SB,15,0.15,3
06/26/2023,Weekend,Bronx,BXM8,SB,16,0.13,2
06/26/2023,Weekend,Bronx,BXM8,SB,17,0.15,1
06/26/2023,Weekend,Bronx,BXM8,SB,18,0.2,2
06/26/2023,Weekend,Bronx,BXM8,SB,20,0.05,2
06/26/2023,Weekend,Bronx,BXM8,SB,21,0.07,1
06/26/2023,Weekend,Bronx,BXM8,SB,22,0.17,2
06/26/2023,Weekend,Bronx,BXM9,NB,9,0.07,1
06/26/2023,Weekend,Bronx,BXM9,NB,10,0.09,1
06/26/2023,Weekend,Bronx,BXM9,NB,11,0.25,1
06/26/2023,Weekend,Bronx,BXM9,NB,13,0.1,2
06/26/2023,Weekend,Bronx,BXM9,NB,14,0.18,3
06/26/2023,Weekend,Bronx,BXM9,NB,15,0.33,1
06/26/2023,Weekend,Bronx,BXM9,NB,16,0.38,1
06/26/2023,Weekend,Bronx,BXM9,NB,17,0.56,1
06/26/2023,Weekend,Bronx,BXM9,NB,18,0.44,2
06/26/2023,Weekend,Bronx,BXM9,NB,21,0.36,1
06/26/2023,Weekend,Bronx,BXM9,NB,22,0.47,3
06/26/2023,Weekend,Bronx,BXM9,NB,23,0.45,1
06/26/2023,Weekend,Bronx,BXM9,SB,6,0.42,1
06/26/2023,Weekend,Bronx,BXM9,SB,7,0.2,1
06/26/2023,Weekend,Bronx,BXM9,SB,8,0.44,1
06/26/2023,Weekend,Bronx,BXM9,SB,9,0.31,2
06/26/2023,Weekend,Bronx,BXM9,SB,10,0.35,2
06/26/2023,Weekend,Bronx,BXM9,SB,11,0.29,2
06/26/2023,Weekend,Bronx,BXM9,SB,12,0.44,1
06/26/2023,Weekend,Bronx,BXM9,SB,13,0.25,1
06/26/2023,Weekend,Bronx,BXM9,SB,15,0.28,2
06/26/2023,Weekend,Bronx,BXM9,SB,16,0.16,2
06/26/2023,Weekend,Bronx,BXM9,SB,17,0.15,1
06/26/2023,Weekend,Bronx,BXM9,SB,18,0.16,1
06/26/2023,Weekend,Bronx,BXM9,SB,19,0.15,2
06/26/2023,Weekend,Brooklyn,BM1,EB,11,0.02,1
06/26/2023,Weekend,Brooklyn,BM1,EB,14,0.09,1
06/26/2023,Weekend,Brooklyn,BM1,EB,15,0.2,1
06/26/2023,Weekend,Brooklyn,BM1,EB,16,0.27,1
06/26/2023,Weekend,Brooklyn,BM1,EB,18,0.33,1
06/26/2023,Weekend,Brooklyn,BM1,EB,20,0.09,1
06/26/2023,Weekend,Brooklyn,BM1,EB,21,0.07,1
06/26/2023,Weekend,Brooklyn,BM1,EB,22,0.25,2
06/26/2023,Weekend,Brooklyn,BM1,WB,10,0.22,1
06/26/2023,Weekend,Brooklyn,BM1,WB,11,0.27,1
06/26/2023,Weekend,Brooklyn,BM1,WB,12,0.36,1
06/26/2023,Weekend,Brooklyn,BM2,EB,0,0.38,1
06/26/2023,Weekend,Brooklyn,BM2,EB,12,0.07,1
06/26/2023,Weekend,Brooklyn,BM2,EB,13,0.04,1
06/26/2023,Weekend,Brooklyn,BM2,EB,14,0.07,1
06/26/2023,Weekend,Brooklyn,BM2,EB,17,0.24,1
06/26/2023,Weekend,Brooklyn,BM2,EB,18,0.24,1
06/26/2023,Weekend,Brooklyn,BM2,EB,19,0.44,1
06/26/2023,Weekend,Brooklyn,BM2,EB,21,0.29,1
06/26/2023,Weekend,Brooklyn,BM2,EB,22,0.04,1
06/26/2023,Weekend,Brooklyn,BM2,EB,23,0.31,1
06/26/2023,Weekend,Brooklyn,BM2,WB,8,0.04,1
06/26/2023,Weekend,Brooklyn,BM2,WB,9,0.22,1
06/26/2023,Weekend,Brooklyn,BM2,WB,11,0.29,1
06/26/2023,Weekend,Brooklyn,BM2,WB,14,0.31,1
06/26/2023,Weekend,Brooklyn,BM2,WB,15,0.15,1
06/26/2023,Weekend,Brooklyn,BM3,EB,10,0.02,1
06/26/2023,Weekend,Brooklyn,BM3,EB,12,0.13,1
06/26/2023,Weekend,Brooklyn,BM3,EB,13,0.07,1
06/26/2023,Weekend,Brooklyn,BM3,EB,14,0.13,1
06/26/2023,Weekend,Brooklyn,BM3,EB,16,0.2,1
06/26/2023,Weekend,Brooklyn,BM3,EB,18,0.13,1
06/26/2023,Weekend,Brooklyn,BM3,EB,23,0.24,1
06/26/2023,Weekend,Brooklyn,BM3,WB,6,0.38,1
06/26/2023,Weekend,Brooklyn,BM3,WB,7,0.24,1
06/26/2023,Weekend,Brooklyn,BM3,WB,9,0.04,1
06/26/2023,Weekend,Brooklyn,BM3,WB,11,0.13,1
06/26/2023,Weekend,Brooklyn,BM3,WB,14,0.36,1
06/26/2023,Weekend,Brooklyn,BM3,WB,15,0.13,1
06/26/2023,Weekend,Brooklyn,BM4,EB,11,0.02,1
06/26/2023,Weekend,Brooklyn,BM4,EB,17,0.13,1
06/26/2023,Weekend,Brooklyn,BM4,WB,8,0.05,1
06/26/2023,Weekend,Brooklyn,BM4,WB,10,0.2,1
06/26/2023,Weekend,Brooklyn,BM4,WB,11,0.15,1
06/26/2023,Weekend,Brooklyn,BM4,WB,13,0.07,1
06/26/2023,Weekend,Brooklyn,BM5,EB,10,0.09,1
06/26/2023,Weekend,Brooklyn,BM5,EB,12,0.11,1
06/26/2023,Weekend,Brooklyn,BM5,EB,13,0.11,1
06/26/2023,Weekend,Brooklyn,BM5,EB,14,0.18,1
06/26/2023,Weekend,Brooklyn,BM5,EB,15,0.25,1
06/26/2023,Weekend,Brooklyn,BM5,EB,17,0.2,1
06/26/2023,Weekend,Brooklyn,BM5,EB,18,0.36,1
06/26/2023,Weekend,Brooklyn,BM5,WB,7,0.24,1
06/26/2023,Weekend,Brooklyn,BM5,WB,8,0.18,1
06/26/2023,Weekend,Brooklyn,BM5,WB,10,0.16,1
06/26/2023,Weekend,Brooklyn,BM5,WB,11,0.15,1
06/26/2023,Weekend,Brooklyn,BM5,WB,12,0.18,1
06/26/2023,Weekend,Brooklyn,X27,NB,6,0.24,1
06/26/2023,Weekend,Brooklyn,X27,NB,7,0.25,2
06/26/2023,Weekend,Brooklyn,X27,NB,8,0.28,4
06/26/2023,Weekend,Brooklyn,X27,NB,9,0.29,1
06/26/2023,Weekend,Brooklyn,X27,NB,10,0.33,4
06/26/2023,Weekend,Brooklyn,X27,NB,11,0.27,4
06/26/2023,Weekend,Brooklyn,X27,NB,12,0.31,2
06/26/2023,Weekend,Brooklyn,X27,NB,13,0.24,3
06/26/2023,Weekend,Brooklyn,X27,NB,14,0.08,3
06/26/2023,Weekend,Brooklyn,X27,NB,15,0.21,3
06/26/2023,Weekend,Brooklyn,X27,NB,16,0.15,5
06/26/2023,Weekend,Brooklyn,X27,NB,17,0.09,1
06/26/2023,Weekend,Brooklyn,X27,NB,18,0.13,3
06/26/2023,Weekend,Brooklyn,X27,NB,19,0.07,1
06/26/2023,Weekend,Brooklyn,X27,NB,20,0.04,1
06/26/2023,Weekend,Brooklyn,X27,NB,21,0.04,1
06/26/2023,Weekend,Brooklyn,X27,SB,0,0.15,1
06/26/2023,Weekend,Brooklyn,X27,SB,7,0.02,1
06/26/2023,Weekend,Brooklyn,X27,SB,8,0.05,2
06/26/2023,Weekend,Brooklyn,X27,SB,9,0.05,4
06/26/2023,Weekend,Brooklyn,X27,SB,10,0.07,3
06/26/2023,Weekend,Brooklyn,X27,SB,11,0.07,2
06/26/2023,Weekend,Brooklyn,X27,SB,12,0.18,3
06/26/2023,Weekend,Brooklyn,X27,SB,13,0.2,5
06/26/2023,Weekend,Brooklyn,X27,SB,14,0.24,3
06/26/2023,Weekend,Brooklyn,X27,SB,15,0.13,2
06/26/2023,Weekend,Brooklyn,X27,SB,16,0.22,4
06/26/2023,Weekend,Brooklyn,X27,SB,17,0.31,4
06/26/2023,Weekend,Brooklyn,X27,SB,18,0.24,2
06/26/2023,Weekend,Brooklyn,X27,SB,19,0.25,1
06/26/2023,Weekend,Brooklyn,X27,SB,20,0.44,2
06/26/2023,Weekend,Brooklyn,X27,SB,21,0.33,2
06/26/2023,Weekend,Brooklyn,X27,SB,22,0.36,1
06/26/2023,Weekend,Brooklyn,X28,NB,6,0.25,2
06/26/2023,Weekend,Brooklyn,X28,NB,7,0.24,2
06/26/2023,Weekend,Brooklyn,X28,NB,8,0.29,2
06/26/2023,Weekend,Brooklyn,X28,NB,9,0.18,2
06/26/2023,Weekend,Brooklyn,X28,NB,10,0.36,3
06/26/2023,Weekend,Brooklyn,X28,NB,11,0.39,2
06/26/2023,Weekend,Brooklyn,X28,NB,12,0.15,2
06/26/2023,Weekend,Brooklyn,X28,NB,14,0.15,3
06/26/2023,Weekend,Brooklyn,X28,NB,15,0.08,2
06/26/2023,Weekend,Brooklyn,X28,NB,16,0.14,5
06/26/2023,Weekend,Brooklyn,X28,NB,17,0.13,1
06/26/2023,Weekend,Brooklyn,X28,NB,18,0.17,2
06/26/2023,Weekend,Brooklyn,X28,NB,19,0.06,2
06/26/2023,Weekend,Brooklyn,X28,NB,20,0.18,1
06/26/2023,Weekend,Brooklyn,X28,SB,7,0.07,1
06/26/2023,Weekend,Brooklyn,X28,SB,8,0.05,2
06/26/2023,Weekend,Brooklyn,X28,SB,9,0.16,2
06/26/2023,Weekend,Brooklyn,X28,SB,10,0.05,1
06/26/2023,Weekend,Brooklyn,X28,SB,11,0.16,1
06/26/2023,Weekend,Brooklyn,X28,SB,12,0.16,2
06/26/2023,Weekend,Brooklyn,X28,SB,13,0.14,3
06/26/2023,Weekend,Brooklyn,X28,SB,14,0.24,1
06/26/2023,Weekend,Brooklyn,X28,SB,15,0.13,1
06/26/2023,Weekend,Brooklyn,X28,SB,16,0.26,2
06/26/2023,Weekend,Brooklyn,X28,SB,17,0.25,3
06/26/2023,Weekend,Brooklyn,X28,SB,18,0.21,4
06/26/2023,Weekend,Brooklyn,X28,SB,19,0.44,2
06/26/2023,Weekend,Brooklyn,X28,SB,20,0.27,1
06/26/2023,Weekend,Brooklyn,X28,SB,21,0.25,2
06/26/2023,Weekend,Brooklyn,X28,SB,22,0.22,1
06/26/2023,Weekend,Brooklyn,X28,SB,23,0.27,1
06/26/2023,Weekend,Queens,QM15,EB,8,0.13,1
06/26/2023,Weekend,Queens,QM15,EB,9,0.13,1
06/26/2023,Weekend,Queens,QM15,EB,10,0.22,1
06/26/2023,Weekend,Queens,QM15,EB,12,0.22,1
06/26/2023,Weekend,Queens,QM15,EB,13,0.18,1
06/26/2023,Weekend,Queens,QM15,EB,14,0.24,1
06/26/2023,Weekend,Queens,QM15,EB,15,0.36,1
06/26/2023,Weekend,Queens,QM15,EB,19,0.53,1
06/26/2023,Weekend,Queens,QM15,WB,6,0.4,1
06/26/2023,Weekend,Queens,QM15,WB,7,0.42,1
06/26/2023,Weekend,Queens,QM15,WB,8,0.47,1
06/26/2023,Weekend,Queens,QM15,WB,10,0.39,2
06/26/2023,Weekend,Queens,QM15,WB,11,0.47,1
06/26/2023,Weekend,Queens,QM15,WB,13,0.35,2
06/26/2023,Weekend,Queens,QM15,WB,17,0.05,1
06/26/2023,Weekend,Queens,QM2,EB,10,0.07,1
06/26/2023,Weekend,Queens,QM2,EB,11,0.05,1
06/26/2023,Weekend,Queens,QM2,EB,12,0.07,1
06/26/2023,Weekend,Queens,QM2,EB,13,0.05,2
06/26/2023,Weekend,Queens,QM2,EB,14,0.19,2
06/26/2023,Weekend,Queens,QM2,EB,15,0.11,1
06/26/2023,Weekend,Queens,QM2,EB,16,0.15,1
